Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
BME 5500,Innovation and Design of Biomedical Technologies,3,Graded,Fall,,,,,,,"This course was designed to addresses the business, regulatory, and technical challenges throughout the many design phases of a biomedical technology product life cycle. It is a required and essential course for the BME Masters of Engineering program and it lays the foundation to the also required BME 5910 (Design Project) and BME 5920 (Performance of Design Project)"
BME 5700,Biophysical Methods,3,Stdnt Opt,Fall,solid knowledge of basic physics and mathematics through sophomore level. Recommended prerequisite: some knowledge of cellular biology,,"AEP 4700, BIONB 4700, VETMM 4700",,,,"Overview of the diversity of modern biophysical experimental techniques used in the study of biophysical systems at the molecular, cellular, and population level. Emphasis is placed on groundbreaking methods behind recent Nobel Prizes and other techniques likely to be encountered in cutting-edge research and industry. Topics include: 1) super-resolution, multi-photon, and single molecule microscopy, 2) crystallography and structural biology methods used to characterize DNA, RNA, proteins, cells, tissues, 3) microfluidics, ""lab-on-a-chip"", and single cell culture techniques, 4) molecular dynamcis simulations, stochastic modeling, and physical models of a cell, and 5) next-generation sequencing, protein engineering, synthetic biology, genome editing, and other experimental techniques at the intersection of applied physics and biological engineering"
BME 5810,Soft Tissue Biomechanics,3,Graded,Fall,"ENGRD 2020, BME 3410 or MAE 3270",,MAE 5680,,,,"Introduces concepts of biomechanics applied to understanding the material behavior of soft tissues. Topics include finite strain, nonlinearities, constitutive frameworks, and experimental methodologies. Tissues to be modeled include tendons, blood vessels, heart valves, cartilage, and engineered tissues"
BME 5850,Current Practice in Tissue Engineering,3,Graded,Fall,,BME 3010 or BME 3020 or BME 4010,,,,,Covers fundamental biological principles and engineering concepts underlying the field of tissue engineering and describes specific strategies to engineer tissues for clinical use along with examples
BME 5910,Preliminary Study for Design Project,2,Graded,"Fall, Spring",,,,,,,Design and economic evaluation of a biomedical engineering device or therapeutic strategy. Team projects are encouraged
BME 5911,Industrial Projects: Preliminary Study for Design Project,2,Graded,,,,,,,,No description available
BME 5920,Performance of Design Project,4,Graded,"Fall, Spring",BME 5910,,,,,,"Once a proposal for the project has been approved by the Sponsor or Faculty member, the student must (""deliver on time and under budget"") produce a tangible work product. Scheduling activities, ordering supplies, assembling, testing the device or procedure, and documenting the work and outcomes are the key expectation for the project. "
BME 5921,Industrial Projects: Performance of Design Project,4,Graded,,,,,,,,No description available
BME 5930,Independent Design Project,1-6,Stdnt Opt,"Fall, Spring",,BME 5910,,,,,"Graduate-level, non-thesis research or studies on special projects in biomedical engineering"
BME 5940,Master of Engineering Internship,1,Graded,,,,,,,,No description available
BME 6110,Stem Cell Bioengineering,3,Graded,Fall,"BME 3010 and CS 1112, or equivalents",BME 3020 or equivalent,,,,,"This course explores the interface of stem cell biology and bioengineering and will examine how quantitative analysis and modeling approaches inform stem cell-based biotechnologies and medical therapies. The course covers (i) cell and molecular biotechnology concepts, (ii) embryonic and adult stem cell biology fundamentals, (iii) analysis, design, and production of biomolecular therapies to regulate stem cell function, and (iv) generation of biomimetic and bioreactor environments to generate cell biotechnological products, including stem cell derivatives. This course is designed for graduate students in the biological and/or engineering sciences but will be accessible and engaging for Master's students and advanced undergraduates (with instructor permission), especially those with successful experiences with the pre-requisite material"
BME 6120,Precision and Genomic Medicine,3,Graded,Fall,,,,,,,Genomic medicine is gaining momentum across the entire clinical continuum. This class will provide an introduction to the latest advances in genome research and their impact on medicine. This 3-credit graduate level course focuses on quantitative engineering principles and precision measurements
BME 6130,Engineering the Microbiome,3,Graded,Fall,"BME 3020 and CS 1110, or equivalents",,,,,,"The human microbiome impacts human health in a multitude of ways. To achieve a specific health outcome, we can modify the compositions of the microbiome, the molecules microbes produce, how they interact or how our body interacts with them. Yet, our current toolbox is fairly limited. In this course, we will examine current methods for intervening in the microbiome, but focus primarily on cutting-edge technologies for microbiome-related therapeutics. This will include synthetic biology and genetic engineering approaches. Topics will include: probiotics, antibiotics, drug discovery, live bacterial therapeutics, biosensors, phage therapies, bacterial evolution and engineering immune responses. We will touch on the safety implications of using different biological technologies. This course is designed for graduate students or Masters and advanced undergraduate students (with advanced permission). There will be a computational component to this course, although no prior computational experience is required"
BME 6180,Principles of Magnetic Resonance Imaging,3,Graded,Fall,"calculus based physics and knowledge of Fourier transformation. Three credit enrollment requires functional knowledge and  skills of  linear algebra, calculus, Fourier transformation, and  calculus-based  physics",,"ECE 5180, VETCS 6180",,,,"After a brief overview of all major medical modalities: x-ray, CT, MRI, SPECT/PET, and US, this course will focus on the formulations of spatial encoding and image contrasts as exemplified in MRI. The inverse problem between detected signal and image source will be discussed for biomedical applications. The concepts of image resolution, image contrast, SNR, and scan time will be illustrated quantitatively from an engineering point of view"
