Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
BIOMI 2900,General Microbiology Lectures,3-4,Graded,"Fall, spring, summer (six-week session)","two semesters majors-level biology and two semesters college-level chemistry, or equivalent. Highly recommended corequisite: BIOMI 2911",,,(PBS),,,"Comprehensive overview of the biology of microorganisms, with emphasis on bacteria. Topics include microbial cell structure and function, physiology, metabolism, genetics, diversity, and ecology. Also covers applied aspects of microbiology such as biotechnology, the role of microorganisms in environmental processes, and medical microbiology"
BIOMS 1310,"Parasites as Literary Protagonists - Mind Control, Emasculation, and Egg Sacks",1,Graded,"Winter, summer",,,,,,,"This course will introduce students to the world of pathogens, mainly parasitic animals, affecting host behavior. Various works of science fiction, horror, fantasy, and thrillers, will be drawn from to introduce the subject of host manipulation and control. Discussed will be parasites modifying host behaviors to: protect themselves, change their host's attractiveness to a mate, make the host more attractive to predators, make the host easier to catch by predators, fooling the host into taking care of the parasite's young instead of its own, changing the gender of the host to make it the appropriate parent for its young, etc. Scientific examples of the manipulations used in literature will be presented in relation to the stories presented"
BIOMS 1311,Paleoparasitology of Egypt and North Africa,1,Graded,"Winter, summer",,,,,,,"This course serves an introduction to paleoparasitology. This branch of science began more than 100 years ago with the discovery of the eggs of the human blood fluke, a schistosome, in histologic sections of tissues from organs of Egyptian mummies. The work expanded in modern times as it became associated both with archaeology and paleoanthropology. Much of the research today utilizes minimally invasive methods to examine ancient remains and is aided greatly by new molecular approaches. The course will examine the different methodologies and findings that have been unearthed in Ancient Egypt and north Africa in natural and manmade mummified remains of humans and animals and through the careful examination of different archaeological sites"
BIOMS 3350,Wildlife Parasitology,2,Graded,Summer,"one semester college level biology or majors level biology, or equivalent",,,,,,"Parasites of wildlife, mainly of more studied hosts. Emphasis on morphology, biology, diversity, and effects on host and environment. Examples of parasites of invertebrates, fish, amphibia, reptiles, birds, and mammals. Objective is an appreciation of the diversity of parasites and to introduce the impact that these parasites have on biology"
BIONB 2210,Neurobiology and Behavior I: Introduction to Behavior,3-4,Stdnt Opt,"Fall, summer",two majors-level biology courses,,,(PBS),,,"General introduction to the field of animal behavior. Topics include evolution and behavior, behavioral ecology, sociobiology, chemical ecology, communication, orientation and navigation, and hormonal mechanisms of behavior. BioNB2210 website"
BIONB 2220,Neurobiology and Behavior II: Introduction to Neuroscience,4,Stdnt Opt,"Spring, summer",one year of college level biology for majors (comparative physiology and/or cell and developmental biology are recommended) and one year of chemistry,,,(PBS),,Students may not receive credit for both BIONB 2220 and PSYCH 2230,"An introduction to neuroscience: the structure and function of the nervous system of humans and other animals. Topics include the cellular and molecular basis for cell signaling, the functions of neurons in communication and in decision making; neuroanatomy, neurochemistry, sensory systems, motor systems, neural development, learning and memory, and other complex brain functions. The course will emphasize how the nervous system is built during development, how it changes with experiences during life, how it functions in normal behavior, and how it is disrupted by injury and disease. Discussion sections will include a dissection of a preserved sheep brain. BioNB2220 website"
BIOSM 1500,Investigative Marine Biology Laboratory,3,Stdnt Opt,Summer,,,,,,,"This course is a 2 week, 3 credit, field intensive marine-based introduction to the scientific method and experimental biology. We take advantage of the unique learning opportunities in the intertidal zone around Appledore Island, Maine at the Shoals Marine Laboratory. The course philosophy is to allow students to learn the scientific method by doing research under the guidance of veteran marine biologists. The course is structured around two research projects that are designed to expose students to diverse research areas within marine biology: Ecomechanics and Ecophysiology"
BIOSM 1551,Field Introductory Oceanography,1.5,Stdnt Opt,Summer,,,EAS 1551,,,,"Students will gain familiarity with the basic concepts and field techniques (and equipment) used by biological oceanographers as we explore the Gulf of Maine waters using the Isles of Shoals as our base. Minimal lecture time, maximum boat time is the theme of this field immersion course"
BIOSM 1610,Ecology and the Marine Environment,3,Stdnt Opt,Summer,,,,(PBS),,,"This course provides an introduction to ecology, covering interactions between marine organisms and the environment at scales of populations, communities, and ecosystems"
BIOSM 1620,Marine Environmental Science,3,Stdnt Opt,Summer,"two year-long high school courses in science, and completion of grades 10, 11 or 12",,,(PBS),,,"This course focuses on issues in environmental science from a marine perspective. Basic scientific research methods, equipment, and group research projects are introduced. Laboratory exercises and fieldwork include work on Appledore Island's intertidal zone and offshore oceanographic sampling exercises"
