Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
BIONB 2220,Neurobiology and Behavior II: Introduction to Neuroscience,4,Stdnt Opt,"Spring, summer",one year of college level biology for majors (comparative physiology and/or cell and developmental biology are recommended) and one year of  chemistry,,,(PBS),,,"An introduction to neuroscience: the structure and function of the  nervous system of humans and other animals. Topics include the  cellular and molecular basis for cell signaling, the functions of  neurons in communication and in decision making; neuroanatomy,  neurochemistry, sensory systems, motor systems, neural development,  learning and memory, and other complex brain functions. The course will  emphasize how the nervous system is built during development, how it  changes with experiences during life, how it functions in normal  behavior, and how it is disrupted by injury and disease. Discussion  sections will include a dissection of a preserved sheep brain. BioNB2220 website"
BIONB 3290,Field Animal Behavior,3,Stdnt Opt,Summer,one semester of college-level biology or equivalent,,BIOSM 3290,(PBS),,,"Presents the ecological significance of behaviors of coastal organisms, with emphasis on field and laboratory research methods. Lectures and readings address the major subareas of behavior (communication, orientation, social behavior, foraging, predator avoidance, and sensory mechanisms). Each student engages in short-term behavioral observation and prepares a research proposal for studying a problem within the course subject area"
BIOPL 2400,Green World/Blue Planet,3,Stdnt Opt,"Fall, summer. (Six-week session)",,,,(CA) (PBS),,,"Focuses on helping individuals understand how scientific information relates to the issues they face as citizens, in management decision making, and in public policy. To what extent should genetic engineering of crop plants be permitted? Should we place limits on fossil fuel consumption as a means of limiting global warming and global climate change? Must human endeavors be restricted in certain areas to maintain diversity? The format of this course is interactive, with lectures and discussions about how we as a society deal with controversial issues"
BIOPL 2450,Plant Biology,3,Stdnt Opt,Summer. (Six-week session),,,,(PBS),,,"Introductory botany, including plant identification. Emphasizes structure, reproduction, and classification of flowering plants. Much of the laboratory work is conducted outdoors taking advantage of several outstanding natural areas available for study. Those who lack college-level biology are expected to work closely with the instructor on supplemental instructional materials"
BIOSM 1500,Investigative Marine Biology Laboratory,2,Graded,Summer,,,,,,,"This course is a 10 day, 2 credit, field intensive marine-based introduction to the scientific method and experimental biology. We take advantage of the unique learning opportunities in the intertidal zone around Appledore Island, Maine at the Shoals Marine Laboratory. The course philosophy is to allow students to learn the scientific method by doing research under the guidance of veteran marine biologists. The course is structured around two research projects that are designed to expose students to diverse research areas within marine biology: Ecomechanics and Ecophysiology"
BIOSM 1610,Ecology and the Marine Environment,3,Stdnt Opt,Summer,,,,(PBS),,,"This course provides an introduction to ecology, covering interactions between marine organisms and the environment at scales of populations, communities, and ecosystems"
BIOSM 1620,Marine Environmental Science,3,Stdnt Opt,Summer,"two year-long high school courses in science, and completion of grades 10, 11 or 12",,,(PBS),,,"This course focuses on issues in environmental science from a marine perspective. Basic scientific research methods, equipment, and group research projects are introduced. Laboratory exercises and fieldwork include work on Appledore Island's intertidal zone and offshore oceanographic sampling exercises"
BIOSM 1650,Introduction to Marine Mammal Biology,3,Stdnt Opt,Summer,completion of grade 12 and two high school science courses,,,(PBS),,,"Introduction to the biology and conservation of the whales and seals, with a particular focus on species of the Gulf of Maine. Lectures will examine many facets of marine mammal science including: taxonomy and species diversity, morphological and physiological adaptations for life in the sea, foraging ecology and behavior, reproductive cycles, bioacoustics, anthropogenic interactions, and management of threatened species. Land and open-water observations of whale and seal behavior will give students hands-on opportunities to study marine mammals in the field. Laboratory work, including dissections, may also occur pending the availability of samples"
BIOSM 1780,Evolution and Marine Diversity,4,Stdnt Opt,Summer,,,,,,,"Patterns of diversity and processes of evolution. Topics include the diversity of life, the fossil record, macroevolutionary patterns, the genetics and developmental basis of evolutionary change, processes at the population level, evolution by natural selection, modes of speciation, long-term trends in evolution, and human evolution"
BIOSM 2500,Coastal Habitat Field Res Methods,1.5,Stdnt Opt,Summer,one semester of introductory biology,,,,,,"An introduction to flora of the Isles of Shoals in the context of island biogeography, mapping of rare plant habitats, and the management of invasive plant species. Through both field and classroom exercises, we will consider the floristic changes the Isles experienced from past and to present, and predict trends into the future to help preserve the Isle's unique flora"
