Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
BIOSM 1500,Investigative Marine Biology Laboratory,3,Stdnt Opt,Summer,,,,"(BIO-AG, BIOLS-AG, PBS-AS)",,,"This course is a 2 week, 3 credit, field intensive marine-based introduction to the scientific method and experimental biology. We take advantage of the unique learning opportunities in the intertidal zone around Appledore Island, Maine at the Shoals Marine Laboratory. The course philosophy is to allow students to learn the scientific method by doing research under the guidance of veteran marine biologists. The course is structured around two research projects that are designed to expose students to diverse research areas within marine biology: Ecomechanics and Ecophysiology"
BIOSM 1610,Ecology and the Marine Environment,3,Stdnt Opt,Summer,,,,"(BIO-AG, BIOLS-AG, PBS-AS)",,,"This course provides an introduction to ecology, covering interactions between marine organisms and the environment at scales of populations, communities, and ecosystems"
BIOSM 1620,Marine Environmental Science,3,Stdnt Opt,Summer,"two year-long high school courses in science, and completion of grades 10, 11 or 12",,,(PBS-AS),,,"This course is aimed at high school students.  This course focuses on issues in environmental science from a marine perspective. Basic scientific research methods, equipment, and group research projects are introduced. Laboratory exercises and fieldwork include work on Appledore Island's intertidal zone and offshore oceanographic sampling exercises"
BIOSM 1640,"Introduction to the Biology of Sharks, Skates, and Rays",1,Stdnt Opt,Summer,,,,,,,"Our main objective is to discover the current state of knowledge of elasmobranch (shark, skate & ray) biology and explore areas for future research and conservation initiatives. This includes separating fact from fiction, analyzing various types of media including peer reviewed scientific literature, and exploring experimental methods in both laboratory and field settings for studying sharks, rays, and other marine life"
BIOSM 1650,Marine Mammal Biology,3,Stdnt Opt,Summer,,,,"(BIOLS-AG, PBS-AS)",,,"Introduction to the biology and conservation of the whales and seals, with a particular focus on species of the Gulf of Maine. Lectures will examine many facets of marine mammal science including: taxonomy and species diversity, morphological and physiological adaptations for life in the sea, foraging ecology and behavior, reproductive cycles, bioacoustics, anthropogenic interactions, and management of threatened species. Land and open-water observations of whale and seal behavior will give students hands-on opportunities to study marine mammals in the field. Laboratory work, including dissections, may also occur pending the availability of samples"
BIOSM 1780,Evolution and Marine Diversity,4,Stdnt Opt,Summer,,,,"(BIO-AG, BIOLS-AG, PBS-AS)",,,"Patterns of diversity and processes of evolution. Topics include the diversity of life, the fossil record, macroevolutionary patterns, the genetics and developmental basis of evolutionary change, processes at the population level, evolution by natural selection, modes of speciation, long-term trends in evolution, and human evolution"
BIOSM 2300,Examining Marine Climate Change,1.5,Stdnt Opt,,,,,,,,No description available
BIOSM 2500,Coastal Habitat Field Research Methods,3,Stdnt Opt,Summer,one semester of introductory biology,,,,,,"An introduction to flora of the Isles of Shoals in the context of island biogeography, mapping of rare plant habitats, and the management of invasive plant species. Through both field and classroom exercises, we will consider the floristic changes the Isles experienced from past and to present, and predict trends into the future to help preserve the Isle's unique flora"
BIOSM 2800,Sustainable Fisheries,3,Stdnt Opt,Summer (two-week session),one semester of college-level biology,,,(PBS-AS),,,"Students will explore the theory and practice of fisheries sustainability through lectures, readings, laboratory exercises, and ground truthing in the ""real world"" (in the field) by interacting with local fishermen. This course will focus primarily on species harvested in the Gulf of Maine, with an emphasis on fin fish. Topics will include an overview of commercial fisheries in the Gulf of Maine: fish collection and dissections, fishing gear types and modifications, age and growth techniques, quantitative data collection and analysis, current, past and future directions in fisheries management strategies, collaborative research and 'conservation' fishing gear, environmental changes, perspectives from different stakeholders, hands-on demonstrations with commercial fishermen from different industries, sustainable seafood and the market-place, human dimensions of sustainable fishing (cultural and socio-economic issues)"
BIOSM 3210,Anatomy and Function of Marine Vertebrates,3,Stdnt Opt,Summer,one semester of college-level biology or equivalent,,,(PBS-AS),,,"Designed to introduce students to a comparative study of the principal organ systems of vertebrates (i.e., fishes, sea turtles, marine birds, marine mammals) that are specifically adapted to the marine environment. Rather than focusing only on description of anatomical structure, the anatomy of structures will be integrated with function, biological role, and evolutionary relationships. Laboratory exercises cover osteology, dissection, behavior and biomechanics"
BIOSM 3290,Field Animal Behavior,3,Stdnt Opt,Summer,one semester of college-level biology or equivalent,,BIONB 3290,(PBS-AS),,,"Presents the ecological significance of behaviors of coastal organisms, with emphasis on field and laboratory research methods. Lectures and readings address the major subareas of behavior (communication, orientation, social behavior, foraging, predator avoidance, and sensory mechanisms). Each student engages in short-term behavioral observation and prepares a research proposal for studying a problem within the course subject area"
BIOSM 3330,Marine Parasitology and Disease,1.5,Stdnt Opt,,,,,,,,No description available
BIOSM 3500,Science Communication in Coastal and Marine Environments: Digital Platforms & Public Engagement,3,Stdnt Opt,,,,,,,,No description available
BIOSM 3650,Underwater Research,3,Stdnt Opt,Summer,"one semester of college-level biology or equivalent, recognized SCUBA certification, and approval to SCUBA dive at Shoals",,,(PBS-AS),,,"Covers the philosophy of research, hypothesis testing and experimental design, sampling methods, various underwater techniques, diving physics and physiology, and use of dive tables. Emphasizes subtidal ecological research. Requirements include critical evaluation of several journal articles and production of a research proposal"
BIOSM 3740,Field Ornithology,3,Stdnt Opt,Summer,"one semester of college-level biology or equivalent; background in ornithology or vertebrate biology is recommended, but not required",,,"(OPHLS-AG, PBS-AS)",,,"The biology, ecology, and behavior of the avifauna of the Isles of Shoals. Focuses on fieldwork designed to observe and study territoriality, breeding biology, and survivorship. Students learn and apply numerous ornithological field methods including various census techniques, territory mapping, banding, behavioral observations and creating a field notebook"
