Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
AEM 6990,M.P.S. Research,1-6,Graded,"Fall, spring",,,,,,,Students complete a problem solving project addressing practical issues in applied economics and/or management.   
AEM 7000,Individual Study in Applied Economics and Management,1-9,Stdnt Opt,Fall or spring,,,,,,,Used for special projects designed by faculty members. More than one topic may be given each semester in different sections. Student must register in section appropriate to topic being covered; section number is provided by instructor
AEM 7010,Applied Microeconomics I,3,Graded,"Fall, spring","ECON 6090  and ECON 6100, and AEM 7100  or equivalent",,,,,,Covers economic models and empirical applications in consumer demand and production economics
AEM 7030,Graduate Seminar - Required,1,Sat/Unsat,"Fall, spring",,,,,,,Students are exposed to the cutting edge research by visiting lecturers in applied economics and management. Additional lectures cover important skills for success in graduate study in applied economics and management
AEM 7150,Applied Microeconomic Research I,1,Sat/Unsat,Fall,,,,,,,This course consists of an applied microeconomic research project. Students are required to select a mentor for the project
AEM 7500,Resource Economics,3,Graded,Fall,"ECON 6090  and ECON 6180, or AEM 7130",,,,,,Uses optimal control and other methods of dynamic optimization to study the allocation and management of natural resources
AEM 7650,Development Microeconomics Graduate Research Seminar,1-3,Sat/Unsat,"Fall, spring",,,ECON 7650,,,,"Graduate students and the instructor present draft research proposals, papers, and preliminary thesis results for group review and discussion. Students who actively participate by offering written and oral comments on others' work receive 1 credit. Students who also present their own proposal or paper receive 2 credits. Presentations last 75 minutes and thus represent a substantial investment of time. Students who present a second proposal or paper receive 3 credits"
AEM 7670,Topics in International Finance,3,Sat/Unsat,Fall,ECON 7620  or equivalent,,ECON 7670,,,,"Provides a selective overview of topics at the cutting edge of academic research and policy debates about the international financial system. Main areas include the effects of financial globalization on growth, volatility, and the transmission of business cycles. The course also examines the determinants of the direction and composition of capital flows, and analyzes the implications of the rising prominence of hedge funds, sovereign wealth funds, and other institutional investors. This course is intended for advanced Ph.D. students, especially those in search of thesis topics, and requires extensive student involvement in preparing research proposals and critiques of existing literature"
AEM 7900,Graduate-Level Thesis Research,1-12,S/U NoAud,Fall or spring,,,,,,,"Thesis research for Ph.D. students only before A"" exam has been passed"
AEM 8900,Master's Level Thesis Research,1-12,S/U NoAud,Fall or spring,,,,,,,Thesis research for master's students
AEM 9900,Doctoral-Level Thesis Research,1-12,S/U NoAud,Fall or spring,,,,,,,"Thesis research for Ph.D. students only after A"" exam has been passed"
AEP 1100,Lasers and Photonics,3,Graded,Fall or spring,,,ENGRI 1100,,,,"Lasers have had an enormous impact on communications, medicine, remote sensing, and material processing. This course reviews the properties of light that are essential to understanding the underlying principles of lasers and these photonic technologies. There also is a strong, hands-on laboratory component in which the students build and operate a nitrogen laser and participate in several demonstration experiments such as holography, laser processing of materials, optical tweezers, and fiber optics"
AEP 1200,Introduction to Nanoscience and Nanoengineering,3,Graded,Fall and/or spring,,,ENGRI 1200,,,,"Lecture/laboratory course designed to introduce first-year students to some of the ideas and concepts of nanoscience and nanotechnology. Topics include nanoscience and nanotechnology-what they are and why they are of interest; atoms and molecules; the solid state; surfaces; behavior of light and material particles when confined to nanoscale dimensions; scanning tunneling microscopy (STM), atomic force microscopy (AFM), microelectromechanical systems (MEMS) design; basic micromachining and chemical synthesis methods, i.e., ""top-down"" and ""bottom-up"" approaches to nanofabrication; how to manipulate structures on the nanoscale; physical laws and limits they place on the nanoworld; some far-out ideas. In the laboratory, students use an AFM to record atomic resolution images, use a MEMS computer-aided design software package to model the entire manufacturing sequence of a simple MEMS device, examine the simulated behavior of the device and compare it with real behavior, construct a simple STM and learn through hands on experience the basic workings of the device"
